"x","mx"
2,0.525988210523332
2.01612903225806,0.530255557626361
2.03225806451613,0.534522904729391
2.04838709677419,0.53879025183242
2.06451612903226,0.543057598935449
2.08064516129032,0.547324946038478
2.09677419354839,0.551592293141508
2.11290322580645,0.555859640244537
2.12903225806452,0.560126987347566
2.14516129032258,0.564394334450596
2.16129032258065,0.568661681553625
2.17741935483871,0.572929028656654
2.19354838709677,0.577196375759684
2.20967741935484,0.581463722862713
2.2258064516129,0.585731069965742
2.24193548387097,0.589998417068772
2.25806451612903,0.594265764171801
2.2741935483871,0.59853311127483
2.29032258064516,0.602800458377859
2.30645161290323,0.607067805480889
2.32258064516129,0.611335152583918
2.33870967741935,0.615602499686947
2.35483870967742,0.619869846789977
2.37096774193548,0.624137193893006
2.38709677419355,0.628404540996035
2.40322580645161,0.632671888099065
2.41935483870968,0.636939235202094
2.43548387096774,0.641206582305123
2.45161290322581,0.645473929408153
2.46774193548387,0.649741276511182
2.48387096774194,0.654008623614211
2.5,0.658275970717241
2.51612903225806,0.66254331782027
2.53225806451613,0.666810664923299
2.54838709677419,0.671078012026328
2.56451612903226,0.675345359129358
2.58064516129032,0.679612706232387
2.59677419354839,0.683880053335416
2.61290322580645,0.688147400438446
2.62903225806452,0.692414747541475
2.64516129032258,0.696682094644504
2.66129032258065,0.700949441747533
2.67741935483871,0.705216788850563
2.69354838709677,0.709484135953592
2.70967741935484,0.713751483056621
2.7258064516129,0.718018830159651
2.74193548387097,0.72228617726268
2.75806451612903,0.726553524365709
2.7741935483871,0.730820871468739
2.79032258064516,0.735088218571768
2.80645161290323,0.739355565674797
2.82258064516129,0.743622912777827
2.83870967741935,0.747890259880856
2.85483870967742,0.752157606983885
2.87096774193548,0.756424954086915
2.88709677419355,0.760692301189944
2.90322580645161,0.764959648292973
2.91935483870968,0.769226995396002
2.93548387096774,0.773494342499032
2.95161290322581,0.777761689602061
2.96774193548387,0.78202903670509
2.98387096774194,0.78629638380812
3,0.790563730911149
3.01612903225806,0.793392829467684
3.03225806451613,0.796221928024218
3.04838709677419,0.799051026580753
3.06451612903226,0.801880125137287
3.08064516129032,0.804709223693822
3.09677419354839,0.807538322250356
3.11290322580645,0.810367420806891
3.12903225806452,0.813196519363426
3.14516129032258,0.81602561791996
3.16129032258065,0.818854716476495
3.17741935483871,0.82168381503303
3.19354838709677,0.824512913589564
3.20967741935484,0.827342012146099
3.2258064516129,0.830171110702633
3.24193548387097,0.833000209259168
3.25806451612903,0.835829307815703
3.2741935483871,0.838658406372237
3.29032258064516,0.841487504928772
3.30645161290323,0.844316603485306
3.32258064516129,0.847145702041841
3.33870967741935,0.849974800598375
3.35483870967742,0.85280389915491
3.37096774193548,0.855632997711445
3.38709677419355,0.858462096267979
3.40322580645161,0.861291194824514
3.41935483870968,0.864120293381048
3.43548387096774,0.866949391937583
3.45161290322581,0.869778490494118
3.46774193548387,0.872607589050652
3.48387096774194,0.875436687607187
3.5,0.878265786163722
3.51612903225806,0.881094884720256
3.53225806451613,0.883923983276791
3.54838709677419,0.886753081833325
3.56451612903226,0.88958218038986
3.58064516129032,0.892411278946394
3.59677419354839,0.895240377502929
3.61290322580645,0.898069476059464
3.62903225806452,0.900898574615998
3.64516129032258,0.903727673172533
3.66129032258065,0.906556771729067
3.67741935483871,0.909385870285602
3.69354838709677,0.912214968842137
3.70967741935484,0.915044067398671
3.7258064516129,0.917873165955206
3.74193548387097,0.92070226451174
3.75806451612903,0.923531363068275
3.7741935483871,0.92636046162481
3.79032258064516,0.929189560181344
3.80645161290323,0.932018658737879
3.82258064516129,0.934847757294413
3.83870967741935,0.937676855850948
3.85483870967742,0.940505954407483
3.87096774193548,0.943335052964017
3.88709677419355,0.946164151520552
3.90322580645161,0.948993250077086
3.91935483870968,0.951822348633621
3.93548387096774,0.954651447190156
3.95161290322581,0.95748054574669
3.96774193548387,0.960309644303225
3.98387096774194,0.963138742859759
4,0.965967841416294
4.01612903225806,0.967648969037122
4.03225806451613,0.96933009665795
4.04838709677419,0.971011224278779
4.06451612903226,0.972692351899607
4.08064516129032,0.974373479520435
4.09677419354839,0.976054607141263
4.11290322580645,0.977735734762091
4.12903225806452,0.979416862382919
4.14516129032258,0.981097990003747
4.16129032258065,0.982779117624576
4.17741935483871,0.984460245245404
4.19354838709677,0.986141372866232
4.20967741935484,0.98782250048706
4.2258064516129,0.989503628107888
4.24193548387097,0.991184755728716
4.25806451612903,0.992865883349545
4.2741935483871,0.994547010970373
4.29032258064516,0.996228138591201
4.30645161290323,0.997909266212029
4.32258064516129,0.999590393832857
4.33870967741935,1.00127152145369
4.35483870967742,1.00295264907451
4.37096774193548,1.00463377669534
4.38709677419355,1.00631490431617
4.40322580645161,1.007996031937
4.41935483870968,1.00967715955783
4.43548387096774,1.01135828717865
4.45161290322581,1.01303941479948
4.46774193548387,1.01472054242031
4.48387096774194,1.01640167004114
4.5,1.01808279766197
4.51612903225806,1.0197639252828
4.53225806451613,1.02144505290362
4.54838709677419,1.02312618052445
4.56451612903226,1.02480730814528
4.58064516129032,1.02648843576611
4.59677419354839,1.02816956338694
4.61290322580645,1.02985069100776
4.62903225806452,1.03153181862859
4.64516129032258,1.03321294624942
4.66129032258065,1.03489407387025
4.67741935483871,1.03657520149108
4.69354838709677,1.0382563291119
4.70967741935484,1.03993745673273
4.7258064516129,1.04161858435356
4.74193548387097,1.04329971197439
4.75806451612903,1.04498083959522
4.7741935483871,1.04666196721605
4.79032258064516,1.04834309483687
4.80645161290323,1.0500242224577
4.82258064516129,1.05170535007853
